Material,Long Material Description,Batch,Unrestricted,Storage Location,Drops,Vendor Batch,SLED/BBD,Last Movement Date,Machine used for Drops,Prodn Supervisor
105393,RODA FEEL KTA 950,1000975131,25,CH01,,200623C114,3/12/2024,6/28/2023,,
105393,RODA FEEL KTA 950,1000769976,21.400,CH10,5,200621E 510,6/1/2022,6/24/2023,10.06.2023,
105393,RODA FEEL KTA 950,1000828186,25,CH10,8,200621G284,7/21/2022,4/20/2023,17.07.2023,
105393,RODA FEEL KTA 950,1000828187,16.870,CH10,8,200621G284,7/21/2022,7/5/2023,17.07.2023,
105393,RODA FEEL KTA 950,1000841600,25,CH10,,200621L074,12/16/2022,6/13/2023,15.06.2023,
105393,RODA FEEL KTA 950,1000841601,24.100,CH10,,200621L074,12/16/2022,7/4/2023,15.06.2023,
105393,RODA FEEL KTA 950,1000841602,13.850,CH10,3,200621L074,12/16/2022,7/5/2023,15.06.2023,
105393,RODA FEEL KTA 950,1000841604,3.360,CH10,13,200621L074,12/16/2022,7/6/2023,15.06.2023,
105395,SELLA DERM CITRON M2,1000901476,25,CH01,,200622A522,8/5/2023,11/24/2022,,
105395,SELLA DERM CITRON M2,1000901477,25,CH01,,200622A522,8/5/2023,11/24/2022,,
105402,ICALAC SB1 MATT,1000675895,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675896,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675897,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675898,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675899,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675900,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675901,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675905,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000675909,23,CH01,,P20T003171,12/1/2021,1/29/2021,15.06.2023,
105402,ICALAC SB1 MATT,1000709307,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709308,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709309,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709310,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709311,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709312,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709313,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709314,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709315,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709316,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709317,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709318,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709319,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709320,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709321,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709322,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709323,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709324,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709325,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709326,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709327,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709328,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709329,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709330,23,CH01,,P21F000121,1/19/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709331,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709332,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709333,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709334,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709335,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709336,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709337,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000709338,23,CH01,,P21F000297,1/26/2022,4/12/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745211,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745212,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745213,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745214,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745215,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745216,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745217,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745218,23,CH01,,P21H000956,3/12/2022,6/23/2021,NOTAPPROV,
105402,ICALAC SB1 MATT,1000745219,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745220,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745221,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745222,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745223,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745224,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745225,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745226,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745227,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745228,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745229,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745230,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745231,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745232,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745233,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000745234,23,CH01,,P21F000927,1/26/2022,6/23/2021,15.08.2023,
105402,ICALAC SB1 MATT,1000675894,14.800,CH10,,P20T003171,12/1/2021,7/6/2023,15.06.2023,
105402,ICALAC SB1 MATT,1000675904,23,CH10,,P20T003171,12/1/2021,6/21/2023,15.06.2023,
105403,RODA GROUND 4078,1000500796,15,CH01,,200619H122,9/1/2020,11/26/2019,NOTAPPROV,
105404,LEVADERM BLACK W NF,1000901480,25,CH01,,200622J366,4/23/2024,11/24/2022,,
105404,LEVADERM BLACK W NF,1000901479,21.900,CH10,12,200622J366,4/23/2024,6/25/2023,,
105405,SCARLATTO EUROLANA ML LIQ.,1000970083,25,CH01,,S22125253,6/30/2023,6/14/2023,,
105405,SCARLATTO EUROLANA ML LIQ.,1000970084,25,CH01,,S22125253,6/30/2023,6/14/2023,,
105405,SCARLATTO EUROLANA ML LIQ.,1000970085,25,CH01,,S22125253,6/30/2023,6/14/2023,,
105405,SCARLATTO EUROLANA ML LIQ.,1000970086,25,CH01,,S22125253,6/30/2023,6/14/2023,,
105408,AQ SYSTEM 3292 LUX,1000487611,8,CH10,71,2019509827,10/4/2020,2/23/2020,01.06.2021,
105409,RODA GROUND RECO 5,1000653030,120,CH01,,200620J435,10/26/2021,12/20/2020,15.06.2023,
105409,RODA GROUND RECO 5,1000671180,120,CH01,,200620K333,11/19/2021,1/21/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000671181,120,CH01,,200620K333,11/19/2021,1/21/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000671182,120,CH01,,200620K333,11/19/2021,1/21/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680698,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680699,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680700,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680701,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680702,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680703,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680704,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680705,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680706,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680707,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680708,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680709,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680710,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680711,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680712,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680713,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680714,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680715,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680716,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680717,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680718,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680719,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680720,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680721,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680722,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680723,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680724,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680725,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680726,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680727,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680728,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680754,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680755,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680756,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680757,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680758,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680759,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680760,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680761,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680762,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680763,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680764,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680765,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680766,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000680767,120,CH01,,200620K333,11/19/2021,2/4/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683369,120,CH01,,200620K430,11/27/2021,2/22/2021,NOTAPPROV,
105409,RODA GROUND RECO 5,1000683370,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683371,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683372,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683373,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683374,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683375,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683376,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683377,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683378,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683379,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683380,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683381,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000683382,120,CH01,,200620K430,11/27/2021,2/22/2021,15.06.2023,
105409,RODA GROUND RECO 5,1000760247,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760248,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760249,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760250,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760251,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760252,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760253,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760254,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760255,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760256,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760257,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760258,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760259,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760260,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760261,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760262,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760263,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760264,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760265,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760266,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760267,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760268,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760269,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760270,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760271,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760272,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760273,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760274,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760275,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760276,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760277,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760278,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760279,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760280,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760281,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760282,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760283,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760284,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760285,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000760286,120,CH01,,200621E412,5/1/2022,7/26/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000769831,120,CH01,,200621E 412,5/26/2022,9/23/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000769832,120,CH01,,200621E 412,5/26/2022,9/23/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000769833,120,CH01,,200621E 412,5/26/2022,9/23/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000769834,120,CH01,,200621E 412,5/26/2022,9/23/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000769835,120,CH01,,200621E 412,5/26/2022,9/23/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000769836,120,CH01,,200621E 412,5/26/2022,9/23/2021,15.11.2023,
105409,RODA GROUND RECO 5,1000653028,73,CH10,,200620J435,10/26/2021,6/25/2023,15.06.2023,
105409,RODA GROUND RECO 5,1000653029,52.746,CH10,,200620J435,10/26/2021,7/6/2023,21.12.2023,
105410,EX-WT-35-711,1000951918,120,CH01,,11650008L0,1/28/2025,4/25/2023,,
105410,EX-WT-35-711,1000960684,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960685,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960686,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960687,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960688,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960689,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960690,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960691,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960692,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960693,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960694,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960695,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960696,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960697,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960698,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960699,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960700,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960701,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960702,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960703,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960704,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960710,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960711,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960712,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960713,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000960714,120,CH01,,11662060L0,2/23/2025,5/19/2023,,
105410,EX-WT-35-711,1000963560,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963561,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963562,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963563,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963564,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963565,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963566,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963567,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963568,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963569,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963570,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963571,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963572,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963573,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000963574,120,CH01,,11662060L0,2/23/2025,5/25/2023,,
105410,EX-WT-35-711,1000951875,36.096,CH10,,11650008L0,1/28/2025,7/6/2023,,
105410,EX-WT-35-711,1000951891,116,CH10,,11647009L0,1/21/2025,6/25/2023,,
105410,EX-WT-35-711,1000951917,120,CH10,6,11650008L0,1/28/2025,7/6/2023,,
105410,EX-WT-35-711,1000960683,437.102,CH10,,11662060L0,2/23/2025,7/7/2023,,
105417,METALIC BRONZE - NHU DONG DO 2500,1000904869,1,CH01,,FX2845555171102,2/11/2025,12/7/2022,,
105424,DOWESION WHITE N136B,1000924107,50,CH03,,1202212210004,1/2/2024,2/15/2023,,
105424,DOWESION WHITE N136B,1000924108,50,CH03,,1202212210004,1/2/2024,2/15/2023,,
105424,DOWESION WHITE N136B,1000924109,50,CH03,,1202212210004,1/2/2024,2/15/2023,,
105424,DOWESION WHITE N136B,1000924110,50,CH03,,1202212210004,1/2/2024,2/15/2023,,
105424,DOWESION WHITE N136B,1000924111,50,CH03,,1202212210004,1/2/2024,2/15/2023,,
105424,DOWESION WHITE N136B,1000924112,50,CH03,,1202212210004,1/2/2024,2/15/2023,,
105424,DOWESION WHITE N136B,1000929737,50,CH03,,1202302070014FD,2/9/2024,3/4/2023,,
105424,DOWESION WHITE N136B,1000929738,50,CH03,,1202302070014FD,2/9/2024,3/4/2023,,
105424,DOWESION WHITE N136B,1000929739,50,CH03,,1202302070014FD,2/9/2024,3/4/2023,,
105424,DOWESION WHITE N136B,1000929740,50,CH03,,1202302070014FD,2/9/2024,3/4/2023,,
105424,DOWESION WHITE N136B,1000929741,50,CH03,,1202302070014FD,2/9/2024,3/4/2023,,
105424,DOWESION WHITE N136B,1000929742,50,CH03,,1202302070014FD,2/9/2024,3/4/2023,,
105424,DOWESION WHITE N136B,1000966990,50,CH03,,2305160018CS,5/12/2024,6/6/2023,,
105424,DOWESION WHITE N136B,1000966991,50,CH03,,2305160018CS,5/12/2024,6/6/2023,,
105424,DOWESION WHITE N136B,1000966992,50,CH03,,2305160018CS,5/12/2024,6/6/2023,,
105424,DOWESION WHITE N136B,1000966993,50,CH03,,2305160018CS,5/12/2024,6/6/2023,,
